url,status,url_length,num_slashes,num_dots_host,num_terms_host,Sp_char,IPinUrl,Http,Subdomain,Num_Dots_Path,host_hyphen,Len,LSTM
http://site9434107.92.webydo.com/,malicious,10,3,3,4,0,0,1,1,0,0,33,0.9599689841270448
https://h4w.livejournal.com/,benign,15,3,2,3,0,0,0,1,0,0,28,0.0212595220655202
http://faceboook.bitballoon.com/,malicious,14,3,2,3,0,0,1,1,0,0,32,0.3821315765380859
http://www.nbc.com/nbc-nightly-news,benign,7,3,2,3,1,0,1,1,0,0,35,0.597105085849762
https://www.newcommunities.ie/,benign,17,3,2,3,0,0,0,1,0,0,30,0.2757683992385864
http://jobs.jobvite.com/linkedin/jobs,benign,11,4,2,3,0,0,1,1,0,0,37,0.0515082068741321
http://kokoalets.dx.am/linkedin.html,malicious,5,3,2,3,0,0,1,1,1,0,36,0.9357435703277588
http://www.sv-centre.ru/,benign,12,3,2,3,1,0,1,1,0,1,24,0.8996278643608093
http://pokkesaves.blogspot.com/,benign,12,3,2,3,0,0,1,1,0,0,31,0.0587155558168888
http://global.canon/en/c-museum/,benign,12,5,1,2,1,0,1,0,0,0,32,0.9793882966041564
http://www.askapache.com/online-tools/mac-lookup/,benign,13,5,2,3,1,0,1,1,0,0,49,0.2866053581237793
https://ru.godaddy.com/whois,benign,11,3,2,3,0,0,0,1,0,0,28,0.8960405588150024
https://www.archimatetool.com/,benign,17,3,2,3,0,0,0,1,0,0,30,0.2866053581237793
http://174.139.46.123/ap/signin?key=a@b.c&openid.assoc_handle=jpflex&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&openid.ns=http://specs.openid.net/auth/2.0&openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_%3Dnav_em_hd_re_signin&ref_=nav_em_hd_clc_signin,malicious,15,21,0,0,1,1,1,0,0,0,396,0.987529754638672
https://www.zaba.hr/home/en/small-business/transaction-account,benign,7,6,2,3,1,0,0,1,0,0,62,0.5776033401489258
http://iptv-work.at.ua/publ/iptv_playlist_18/iptv_playlist_2015_adult_18/2-1-0-36,benign,5,6,2,3,1,0,1,1,0,1,81,0.987560212612152
http://www.carolinamariculture.com/,benign,23,3,2,3,0,0,1,1,0,0,35,0.2866053581237793
http://adrienneo.dreamhosters.com/wwpp11/zkSk2fzgHrn2V7yaUakBytHXKmycM28uqivrus/home/oohay.php,malicious,16,6,2,3,0,0,1,1,1,0,94,0.3821315765380859
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/7a2a8f1e1c7c105?cmd=_update&dispatch=7a2a8f1e1c7c105b9&locale=_US,malicious,17,4,4,5,1,0,1,1,0,1,126,0.9394153952598572
http://workinbridges.org/wp-includes/js/,malicious,17,5,1,2,1,0,1,0,0,0,40,0.1864203810691833
https://www.internetslang.com/CLI-meaning-definition.asp,benign,17,3,2,3,1,0,0,1,1,0,56,0.2866053581237793
https://www.productionhub.com/directory/profiles/multimedia-digital-media-new-media-companies,benign,17,5,2,3,1,0,0,1,0,0,93,0.2866053581237793
http://viccats.camcam.dns-cloud.net/Verify/YahooVerification/873a2c86e025cde5e6a50432e726233d,malicious,13,5,3,4,1,0,1,1,0,1,93,0.7194783091545105
http://www.leagle.com/,benign,10,3,2,3,0,0,1,1,0,0,22,0.2866053581237793
http://licogi18.com.vn/login.microsoftonline.com/login.php?tes.php?https://login.live.com/GetSessionState.srf?response_type=code&client_id=51483342-085c-4d86-bf88-cf50c7252078&scope=openid+profile+email+offline_access&response_mode=form_post&redirect_uri=https%3a%2f%2flogin.microsoftonline.com%2fcommon%2ffederation%2foauth2&state=rQIIAeNisNLLKCkpKLbS109Myc3M0ysoyi9JTS7JzM_Tyy8tycnPz9ZLzs_Vyy9Kz0wBsYqEuAQUN61SL7LY4N-7wPjWqz9ev2YxcsbnZJalguRXMWoSY6B-anKB_gVGxheMjJuY2H2dPOO9XSNPMDUfk7vFJOhflO6ZEl7slpqSWpQI0nmBReAVC48BsxUHB5sAowSDAsMPFsZFrECnTAo1qLmuZuK0OaTi9yltYYZTrPoF2flJ3mF5xZ5ubgbZfvmu5mmRptmpzmEmxvplAZYF5VU-FaFhZb4B2VXJtkZWhhPYhCawMZ1iY9jFSbzLAQ2&estsfed=1&uaid=27aab22138724fb08da033daeafc4afa&vaccess&response_mode=form_post&redirect_uri=https%3a%2f%2flogin.microsoftonline.com%2fcommon%2ffederation%2foauth2&state=rQIIAeNisNLLKCkpKLbS109Myc3M0ysoyi9JTS7JzM_Tyy8tycnPz9ZLzs_Vyy9Kz0wBsYqEuAQUN61SL7LY4N-7wPjWqz9ev2YxcsbnZJalguRXMWoSY6B-anKB_gVGxheMjJuY2H2dPOO9XSNPMDUfk7vFJOhflO6ZEl7slpqSWpQI0nmBReAVC48BsxUHB5sAowSDAsMPFsZFrECnTAo1qLmuZuK0OaTi9yltYYZTrPoF2flJ3mF5xZ5ubgbZfvmu5mmRptmpzmEmxvplAZYF5VU-FaFhZb4B2VXJtkZWhhPYhCawMZ1iY9jFSbzLAQ2&estsfed=1&uaid=27aab22138724fb08da033daeafc4afa&vv=1600&mkt=EN-US&lc=1033&emailcmd=login_submit&id=bf851291196d497a5bd64847085f5603bf851291196d497a5bd64847085f5603&session=bf851291196d497a5bd64847085f5603bf851291196d497a5bd64847085f5603,malicious,15,7,2,3,1,0,1,0,3,0,1386,0.9822953939437866
https://www.cigars-of-cuba.com/,benign,18,3,2,3,1,0,0,1,0,2,31,0.3586342632770538
http://chasebank.com77.henrybakercollege.edu.in/chase.com/update.php,malicious,24,4,4,5,0,0,1,1,2,0,68,0.4026551842689514
https://www.pharmacy295.gr/el,benign,14,3,2,3,0,0,0,1,0,0,29,0.6606464385986328
http://secureupdate.appleld.com.duilawyeryork.com/ap/cfb9a291a00edec?cmd=_update&dispatch=cfb9a291a00edec4d&locale=_ru,malicious,17,4,4,5,1,0,1,1,0,0,118,0.9079720377922058
http://sgm.gob.mx,benign,10,2,2,3,0,0,1,0,0,0,17,0.9854207634925842
https://www.adorable-kids.com/Default.asp,benign,17,3,2,3,1,0,0,1,1,1,41,0.3586342632770538
http://idealcaisse.fr/cs/,malicious,14,4,1,2,0,0,1,0,0,0,25,0.8285312652587891
http://www.alqurancampus.com/wp-admin/network/network/dropbox2mpage/db/view/,malicious,17,9,2,3,1,0,1,1,0,0,76,0.2866053581237793
http://www.gobananas.com/,benign,13,3,2,3,0,0,1,1,0,0,25,0.2866053581237793
https://www.apartmentlist.com/ca/fontana,benign,17,4,2,3,0,0,0,1,0,0,40,0.2866053581237793
http://npic.orst.edu/ingred/ptype/insecticide.html,benign,8,5,2,3,0,0,1,1,1,0,50,0.0024922285228967
https://www.oz-verlag.de/,benign,12,3,2,3,1,0,0,1,0,1,25,0.3840791881084442
http://lender.sandbox.natwest.poweredbydivido.com/,malicious,19,3,4,5,0,0,1,1,0,0,50,0.5531864762306213
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=_xxx@yyy.com_/,malicious,17,10,1,2,1,0,1,0,1,0,106,0.9880096912384032
https://www.kfc.com.au/,benign,10,3,3,4,0,0,0,1,0,0,23,0.5841085314750671
http://www.rotterdamistanbul.com/aKuh87/hggfh7657rvr76r7/uy/Ushx67tf/setup.php,malicious,21,7,2,3,0,0,1,1,1,0,78,0.2866053581237793
http://business-english.com.pl,benign,23,2,2,3,1,0,1,0,0,1,30,0.9826236963272096
https://nineled.com/Suncorp-user,malicious,11,3,1,2,1,0,0,0,0,0,32,0.2366850227117538
http://www.ioshop.es/actualitegroupeactualitespublications,malicious,9,3,2,3,0,0,1,1,0,0,58,0.8693093061447144
http://www.wisegeek.com/what-is-interactive-digital-media.htm,benign,12,3,2,3,1,0,1,1,1,0,61,0.2866053581237793
http://filedotard.yolasite.com/,malicious,12,3,2,3,0,0,1,1,0,0,31,0.8962979912757874
http://webmail.coronavirus-info.yj.fr/,malicious,5,3,3,4,1,0,1,1,0,1,38,0.9987843036651612
http://lifehacker.com/how-do-i-choose-the-best-internet-service-provider-480869389,benign,14,3,1,2,1,0,1,0,0,0,82,0.2366850227117538
https://www.centromusicalpaternense.es/wp-includes/css/,malicious,26,5,2,3,1,0,0,1,0,0,55,0.8693093061447144
http://www.encarnacionhurtado.com/img/,malicious,22,4,2,3,0,0,1,1,0,0,38,0.2866053581237793
http://47.74.231.192/,malicious,14,3,0,0,0,1,1,0,0,0,21,0.987529754638672
http://paypal-support-help-inc.blogspot.com/?m=1,malicious,12,3,2,3,1,0,1,1,0,3,48,0.0977709516882896
https://sugardaters.dk,benign,14,2,1,2,0,0,0,0,0,0,22,0.8035188317298889
https://www.lampeguru.dk/,benign,12,3,2,3,0,0,0,1,0,0,25,0.3303163051605224
http://www.prostudioconnection.com/Default.asp,benign,23,3,2,3,0,0,1,1,1,0,46,0.2866053581237793
http://www.donplitka.in.ua/includes/js/up/aicces/myaccount,malicious,15,7,3,4,0,0,1,1,0,0,58,0.9928166270256042
http://starmak.com.tr/950CAAEA0281AA2BEBED8F9ECCA4BD30?sec=redacteddetcader,malicious,14,3,2,3,1,0,1,0,0,0,75,0.9676681756973268
http://list.ly/list/pXy-open-source-enterprise-architecture-modeling-tools,benign,7,4,1,2,1,0,1,0,0,0,74,0.8925883769989014
http://attys.yolasite.com/,malicious,12,3,2,3,0,0,1,1,0,0,26,0.8962979912757874
https://ee-accountbilling.co.uk/,malicious,23,3,2,3,1,0,0,0,0,1,32,0.4122382700443268
https://emsi-lobo.firebaseapp.com/,malicious,15,3,2,3,1,0,0,1,0,1,34,0.2747036814689636
https://auth-verifycar-information-4234723.jangansedihdandiam.com/session/?view=login&appIdKey=de53338c27cbd17&country=US,malicious,22,4,2,3,1,0,0,1,0,3,121,0.7209545373916626
https://www.gamestation.gr/el/,benign,14,4,2,3,0,0,0,1,0,0,30,0.6606464385986328
http://www.paypal-verification.applmanager.com/customer_center/user-478741/,malicious,15,5,3,4,1,0,1,1,0,1,75,0.7715851664543152
https://firebasestorage.googleapis.com/v0/b/brop-590e1.appspot.com/o/owa.html?alt=media&token=e7f2cd41-d856-4237-8df9-408d67342fda,malicious,14,7,2,3,1,0,0,1,3,0,130,0.3821315765380859
https://sites.google.com/view/relaunch-blocked/?ref=tn_tnmn,malicious,10,5,2,3,1,0,0,1,0,0,59,0.0872168913483619
http://reforma.com.tr/img/retina/shop/sync/sync,malicious,14,7,2,3,0,0,1,0,0,0,47,0.9676681756973268
https://www.youtube.com/channel/UCWg2dA9o_4oL__Eub17ve_A,benign,11,4,2,3,1,0,0,1,0,0,56,0.0037477237638086
https://cran.r-project.org/web/packages/tm/vignettes/tm.pdf,benign,13,7,2,3,1,0,0,1,1,1,59,0.3749053180217743
http://vitahaus.com.br/wp-admin/css/colors/blue/Dropbox/main.html,malicious,15,8,2,3,1,0,1,0,1,0,65,0.9943879246711732
http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@activesolutions.co.uk,malicious,17,9,2,3,1,0,1,1,1,0,123,0.7335138916969299
http://marketinghelper.com.au/themes/sports/wp-content/net/7b13b2203029ed80337f27127a9f1d28,malicious,22,7,2,3,1,0,1,0,0,0,91,0.6585866212844849
http://ark.intel.com/products/51235/Dual-Gigabit-Ethernet-IO-Expansion-Mezzanine-Card-AXXGBIOMEZV,benign,9,5,2,3,1,0,1,1,0,0,97,0.3821315765380859
https://vk.com/away.php?to=http%3A%2F%2Fcomfirmastionveriasarivasel-sjdn2389hajd280jad2.com%2Fvk&amp;post=477214661_2&amp;cc_key=,malicious,6,3,1,2,1,0,0,0,1,0,129,0.4783729314804077
https://xgyul.codesandbox.io/index3.html,malicious,14,3,2,3,0,0,0,1,1,0,40,0.9190065264701844
https://santande15.sslblindado.com/vangoh/pessoa-fisica/santander-van-gogh/Atendimento,malicious,15,6,2,3,1,0,0,1,0,0,86,0.3821315765380859
https://acsbap.com/apps/ace/?render=true&processor=true&website=chase.com,malicious,10,5,1,2,1,0,0,0,0,0,73,0.2366850227117538
http://everything.explained.today/Bridge_scoring/,benign,15,4,2,3,1,0,1,1,0,0,49,0.7687110304832458
http://www.caledonianschool.cz/,benign,19,3,2,3,0,0,1,1,0,0,31,0.4311680793762207
https://magalu-crediario.com/Produto_64913/produto.php?sku=1967386,malicious,20,4,1,2,1,0,0,0,1,1,66,0.2366850227117538
http://rapline.hu/wp-content/plugins/ppus/cgi/u.php,malicious,10,7,1,2,1,0,1,0,1,0,51,0.9178505539894104
http://en.academic.ru/dic.nsf/enwiki/137612,benign,11,5,2,3,0,0,1,1,1,0,43,0.0155475381761789
http://www.hitsem.com/images/,malicious,10,4,2,3,0,0,1,1,0,0,29,0.2866053581237793
https://marketing.contentmessage.com/email/unsubscribe/5d4aef51ae3dc355752153,malicious,18,5,2,3,0,0,0,1,0,0,77,0.2515789568424225
https://ru.pinterest.com/ToryBurch/,benign,13,4,2,3,0,0,0,1,0,0,35,0.8960405588150024
http://rgipt.ac.in,benign,11,2,2,3,0,0,1,0,0,0,18,0.8050770163536072
https://andresjorge.com.mx/wp-content/themes/seminario/swiss-post%20-tracking/manage/sms/,malicious,18,9,2,3,1,0,0,0,0,0,89,0.9920229315757751
http://whatsappjoingrup.qpoe.com/login.php,malicious,8,3,2,3,0,0,1,1,1,0,42,0.589815080165863
http://searchnetworking.techtarget.com/definition/network-interface-card,benign,14,4,2,3,1,0,1,1,0,0,72,0.3821315765380859
http://data.worldbank.org/indicator/EG.ELC.LOSS.ZS,benign,13,4,2,3,0,0,1,1,3,0,50,0.2958266139030456
http://www.crestonwood.com/router.php,benign,15,3,2,3,0,0,1,1,1,0,37,0.2866053581237793
http://www.dictionary.com/browse/lan,benign,14,4,2,3,0,0,1,1,0,0,36,0.0002197873400291
http://www.hotwheelsgarage.gr/cs/,malicious,18,4,2,3,0,0,1,1,0,0,33,0.6606464385986328
http://www.luigitavanti.com/blog/profile/,malicious,16,5,2,3,0,0,1,1,0,0,41,0.2866053581237793
http://www.mphusky.com/bin/..https/.paypal.co.uk/Login.php,malicious,11,6,2,3,0,0,1,1,6,0,58,0.2866053581237793
https://disetabne.files.wordpress.com/2015/10/numerical-analysis-9th-edition-solution-manual-pdf.pdf,benign,13,5,3,4,1,0,0,1,1,0,100,0.1661412268877029
http://helpdeskgeek.com/help-desk/fix-base-system-device-not-found-in-device-manager/,benign,16,5,1,2,1,0,1,0,0,0,85,0.2366850227117538
https://ocaque-domen.firebaseapp.com/,malicious,15,3,2,3,1,0,0,1,0,1,37,0.3821315765380859
http://www.beedictionary.com/definition/image_scanner,benign,17,4,2,3,1,0,1,1,0,0,53,0.2866053581237793
http://savageconquest.com/mailbox_upgrade/en.php,malicious,18,4,1,2,1,0,1,0,1,0,48,0.2366850227117538
http://sapient-flare-279107.df.r.appspot.com/logi.html,malicious,11,3,4,5,1,0,1,1,1,2,54,0.5674060583114624
https://en.m.wikipedia.org/wiki/Open-source,benign,13,4,3,4,1,0,0,1,0,0,43,5.621902801067336e-06
https://legaldictionary.net/selective-incorporation/,benign,19,4,1,2,1,0,0,0,0,0,52,0.3207431733608246
http://www.iqfilms.com/Auth/b89877178a43d44f8ebb4a8e56d6ed52OTI4NzUzNWUyMmU5NTRkYjhiZTM0NmVjZmY0OTU5NTA=/resolution/websc_login/?country.x=US&locale.x=en_US,malicious,11,7,2,3,1,0,1,1,0,0,156,0.597105085849762
http://www.christieclinic.com/,benign,18,3,2,3,0,0,1,1,0,0,30,0.2866053581237793
https://www.3d-icon.com/wells/login.php,malicious,11,4,2,3,1,0,0,1,1,1,39,0.597105085849762
https://access.redhat.com/sites/default/files/attachments/oracle_11gr2_on_rhel6_0.pdf,benign,10,7,2,3,1,0,0,1,1,0,85,0.2515789568424225
http://www.price2india.com/,benign,15,3,2,3,0,0,1,1,0,0,27,0.597105085849762
http://viccats.camcam.dns-cloud.net/Verify/YahooVerification/17882d176fd30570eda67c8ff6302d08/,malicious,13,6,3,4,1,0,1,1,0,1,94,0.7194783091545105
http://hag-info.ch,benign,11,2,1,2,1,0,1,0,0,1,18,0.8702829480171204
http://st-clemens.dk/da/home/,benign,13,5,1,2,1,0,1,0,0,1,29,0.8035188317298889
https://help.ting.com/hc/en-us/articles/206296637-Configuring-Your-Residential-Gateway-GigaCenter-844G-,benign,8,6,2,3,1,0,0,1,0,0,103,0.3658488988876343
http://infinitelyyours-ina.blogspot.ru/2015/09/everyday-donuday-donuday-1st-dongwoo.html#!&view=timeslide,benign,11,5,2,3,1,0,1,1,1,1,105,0.9986472129821776
http://mavibett1.blogspot.com,malicious,12,2,2,3,0,0,1,1,0,0,29,0.0587155558168888
https://www.accounts-login-idm-telekomidm.cloud/,malicious,35,3,2,3,1,0,0,1,0,3,48,0.9891256093978882
http://www.strykertoyhaulers.com/wp-admin/js/online/order.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.,malicious,21,6,2,3,1,0,1,1,1,0,135,0.2866053581237793
http://sharing.com.tw/web/,benign,14,4,2,3,0,0,1,0,0,0,26,0.9276602864265442
http://moj.aktiv.rs/images/excel/index_1.php,malicious,8,5,2,3,1,0,1,1,1,0,44,0.9654831290245056
http://www.paypal-verification.applmanager.com/customer_center/user-173764/,malicious,15,5,3,4,1,0,1,1,0,1,75,0.7715851664543152
https://www.google.td/?gws_rd=ssl,benign,9,3,2,3,1,0,0,1,0,0,33,0.9628785252571106
http://shadetreetechnology.com/V4/validation/5299f78e1496ac1d81d3b65190e95fd9,malicious,23,5,1,2,0,0,1,0,0,0,77,0.2366850227117538
https://hjort.no/,benign,8,3,1,2,0,0,0,0,0,0,17,0.9627959728240968
http://rmic.simply-winspace.it/bnsh/amelisgnumerosmsFGG/fr/ameliassurane/assure_somtc=true/po/sms2.php,malicious,18,9,2,3,1,0,1,1,1,1,102,0.8890900611877441
http://pagonidis.gr/b2b/wp-includes/js/index.html,malicious,12,6,1,2,1,0,1,0,1,0,49,0.9298921823501588
http://abcd.idknet.com/,malicious,10,3,2,3,0,0,1,1,0,0,23,0.7209545373916626
http://www.tripbest.ru/,benign,11,3,2,3,0,0,1,1,0,0,23,0.7335138916969299
http://site2.20071831.brim.ru/0DysK1/linkedin/linkedIn/linkedIn%20(1)/linkedIn%20(1)/LinkedIn.html?midToken=AQHzsmwIH-erkw&amp;trk=eml-email_m2m_invite_single_01-footer-27-home&amp;trkEmail=eml-email_m2m_invite_single_01-footer-27-home-null-20fl3b~jy16hc4f~59-null-neptune/feed&amp;lipi=urn:li:page:email_email_m2m_invite_single_01;Rbk1WB6kQ/iZkL%20Z0%20KxzA==,malicious,7,10,3,4,1,0,1,1,1,0,360,0.9127877950668336
https://gamebebe.blogspot.com/,benign,12,3,2,3,0,0,0,1,0,0,30,0.0587155558168888
http://www.audi.co.za/za/web/en.html,benign,10,5,3,4,0,0,1,1,1,0,36,0.5204776525497437
http://logln-office365-0nline.wm.r.appspot.com/,malicious,11,3,4,5,1,0,1,1,0,2,47,0.8165733218193054
https://www.top10coins.pro/page/?partner=index.html,benign,14,4,2,3,1,0,0,1,0,0,51,0.7811580896377563
http://www.destination360.com/central-america/nicaragua/dining,benign,18,5,2,3,1,0,1,1,0,0,62,0.2866053581237793
https://www.biostars.org/p/15879/,benign,12,5,2,3,0,0,0,1,0,0,33,0.1881412416696548
http://vk0ntakto3.webservis.ru/,malicious,12,3,2,3,0,0,1,1,0,0,31,0.9150915741920472
https://www.lammertbies.nl/comm/cable/parallel.html,benign,14,5,2,3,0,0,0,1,1,0,51,0.6604388952255249
http://encryptdrive.booogle.net/?state={ids:[1zsW2sDoRx1jgl1y1_XDtGIxXpkoMS27F],malicious,11,3,2,3,1,0,1,1,0,0,79,0.5755923390388489
https://www.irozhlas.cz/,benign,11,3,2,3,0,0,0,1,0,0,24,0.4311680793762207
http://urologysocietypune.com/wp-content/plugins/add-to-any/pdff/excelzz/bizmail.php?email=%7B%7Bemail%7D%7D&amp;_rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,malicious,22,8,1,2,1,0,1,0,1,0,196,0.2366850227117538
https://www.triposo.com/poi/Gateway_Motorsports_Park,benign,11,4,2,3,1,0,0,1,0,0,52,0.2866053581237793
http://u15838okb.ha002.t.justns.ru,malicious,9,2,4,5,0,0,1,1,0,0,34,0.9929624199867249
https://recon.cx/,benign,8,3,1,2,0,0,0,0,0,0,17,0.920689821243286
http://lekhankunja.com/wellsfargo/session/signin.php,malicious,15,5,1,2,0,0,1,0,1,0,52,0.2366850227117538
https://bidstack.cloudflareaccess.com/cdn-cgi/access/login/wp-dev-v2.bsde.cc?kid=a17c49478a0f0cc3b35f257feb3cb6b96059420ce1b62358424dd217826c6704&amp;redirect_url=/&amp;meta=eyJraWQiOiJhMDg0MjgwYmI4NGIzMGM0NzU5ZGEzYzkyMzFjMjU0NDU4ZTA4OTU0MjBlMzAwMzVkY2UxNzQzMWViMjUyZTgyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsIm5iZiI6MTU4ODA4Mjk5MiwiaWF0IjoxNTg4MDgyOTkyLCJzZXJ2aWNlX3Rva2VuX2lkIjoiIiwiYXVkIjoiYTE3YzQ5NDc4YTBmMGNjM2IzNWYyNTdmZWIzY2I2Yjk2MDU5NDIwY2UxYjYyMzU4NDI0ZGQyMTc4MjZjNjcwNCIsImF1dGhfc3RhdHVzIjoiTk9ORSJ9.M3Tkb31Uu6jBcytLNt7Am6rqqCdk_JE1Wx4GTzN1tO8UGtLEE2vgBH1Kdb9UpL8WSThmvbbLOCuni3PCqnLYxvwkNVfLSrtKw6TOlM21EEOpDwrZkM-188fh6CzW1ZrGv6OqnqJcgAiMHtGWX9kcUJ4n8wwl8xaZyg1HDLzxbkop_tujRs-Fl8Xve15g4-qCR_89XTthftkAvOpvKnqiyEaSbpDXrEdrSJ7qEorp5D-la8YW8CqPc3B8BP4el41JXSloItV9i-HCqqlbS9V20y2Ia-4xm6N-mP6WBMBf33aGZubVR8LelrvTNAMI8FQ4K_3uQ2mA9KyE8QeCE9LpKg&amp;v=5ea15727,malicious,20,7,2,3,1,0,0,1,2,0,907,0.3821315765380859
https://www.karlspreis.de/de/,benign,13,4,2,3,0,0,0,1,0,0,29,0.3419003188610077
https://www.chiarabernardi.it/on/,malicious,17,4,2,3,0,0,0,1,0,0,33,0.9135004878044128
http://www.kidms.com/dev/wp-content/uploads/secure_images/products/old/view.html,malicious,9,9,2,3,1,0,1,1,1,0,80,0.2866053581237793
https://www.maph-eshop.cz/,benign,13,3,2,3,1,0,0,1,0,1,26,0.4311680793762207
http://www.allmusic.com/album/tunnel-of-love-mw0000193300,benign,12,4,2,3,1,0,1,1,0,0,57,0.1197562143206596
http://www.newyorkcity.ru/path-%D0%BD%D1%8C%D1%8E-%D0%B4%D0%B6%D0%B5%D1%80%D1%81%D0%B8-%D0%B8-%D0%BC%D0%B0%D0%BD%D1%85%D1%8D%D1%82%D1%82%D0%B5%D0%BD/,benign,14,4,2,3,1,0,1,1,0,0,149,0.7335138916969299
https://microsoft-excel.kr.jaleco.com/,malicious,10,3,3,4,1,0,0,1,0,1,38,0.4001161456108093
http://www.performanceoutdooradvertising.com/folder/verify/document/37a912aba7f1690e1f69ffd6dd19895a/,malicious,33,7,2,3,0,0,1,1,0,0,101,0.2866053581237793
http://mjogos.br.com,benign,6,2,2,3,0,0,1,1,0,0,20,0.9867907762527466
http://shadetreetechnology.com/V4/validation/6cd2f7013eaeae9bc19fad53d3669c59,malicious,23,5,1,2,0,0,1,0,0,0,77,0.2366850227117538
https://ni.graduateoverseas.org/ONGOD/excelz/bizmail.php?email=,malicious,20,5,2,3,1,0,0,1,1,0,63,0.2608850300312042
https://www.verizon-wirelesscustomerservice.com/,malicious,35,3,2,3,1,0,0,1,0,1,48,0.2866053581237793
https://www.sunnypalace.com/,benign,15,3,2,3,0,0,0,1,0,0,28,0.2866053581237793
http://godrejs-southestate-okhla.com/css/,malicious,29,4,1,2,1,0,1,0,0,2,41,0.4783729314804077
https://marketdeliverytoday.blogspot.com/,malicious,12,3,2,3,0,0,0,1,0,0,41,0.0587155558168888
http://www.pacom.mil/Media/Freedom-of-Information-Act/Submit-FOIA-Request/,benign,9,6,2,3,1,0,1,1,0,0,74,0.0953540727496147
http://betebetgirisimiz.blogspot.com,malicious,12,2,2,3,0,0,1,1,0,0,36,0.0587155558168888
http://www.1millionfreepictures.com/2014/07/how-to-make-money-from-my-public-domain.html,benign,24,5,2,3,1,0,1,1,1,0,88,0.2866053581237793
http://www.biocreative.org/media/store/files/2013/cc_review.pdf,benign,15,7,2,3,1,0,1,1,1,0,63,0.1881412416696548
http://boiclub.com/canvas/themes/wetransfer/wt/wt/sign-in/wt.php,malicious,11,9,1,2,1,0,1,0,1,0,64,0.2366850227117538
https://en.wiktionary.org/wiki/curry,benign,14,4,2,3,0,0,0,1,0,0,36,0.0007090450963005
http://dictionary.sensagent.com/OSI%20model/en-en/,benign,13,5,2,3,1,0,1,1,0,0,50,1.8089456716552377e-05
http://learn.org/,benign,9,3,1,2,0,0,1,0,0,0,17,0.0944193825125694
http://youthgroupgamesetc.blogspot.ru/2007/01/58-port-and-starboard-akahit-deck.html,benign,11,5,2,3,1,0,1,1,1,0,84,0.9986472129821776
https://storage.cloud.google.com/rqraaqqax3xa.appspot.com/index.htm#no@nope.com,malicious,10,4,3,4,1,0,0,1,3,0,79,0.6370396018028259
http://aggiornare-contocliente.zzux.com/red1/,malicious,8,4,2,3,1,0,1,1,0,1,45,0.589815080165863
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/16a9581d3dd80c2?cmd=_update&dispatch=16a9581d3dd80c201&locale=_us,malicious,17,4,4,5,1,0,1,1,0,1,126,0.9394153952598572
http://ert.earthresourcetechnology.com/lenind.html,malicious,27,3,2,3,0,0,1,1,1,0,50,0.3821315765380859
http://decide7dayretourn.com/TANID6PEZODLZETEKDTRCV/036ZJJTMZPZOELDVR/d6e5d8f900MEPDODFZR/TRACK6d9ef356fr,malicious,21,6,1,2,0,0,1,0,0,0,105,0.4783729314804077
http://sniz.porn,benign,9,2,1,2,0,0,1,0,0,0,16,0.949733018875122
http://42vital.pl/cache/cache/navy/navyfederal/,malicious,10,7,1,2,0,0,1,0,0,0,47,0.9780460000038148
http://www.cehd.umn.edu/CEED/publications/tipsheets/preschoolbehavior/passagg.pdf,benign,7,7,3,4,0,0,1,1,1,0,81,0.0001555510389152
http://www.foodnetwork.com/topics/curry,benign,15,4,2,3,0,0,1,1,0,0,39,0.2866053581237793
http://lacasitadesanangel.iap.org.mx/transcripts/neutralize/adobe/user/login/,malicious,10,8,3,4,0,0,1,1,0,0,77,0.98205304145813
https://www.jazzdisco.org/,benign,13,3,2,3,0,0,0,1,0,0,26,0.1881412416696548
https://en.wikipedia.org/wiki/Longest_path_problem,benign,13,4,2,3,1,0,0,1,0,0,50,4.965347670804476e-06
http://summa.cash.,malicious,10,2,1,2,0,0,1,0,0,0,18,0.987173557281494
http://www.shadetreetechnology.com/V4/validation/fa0d83a4f81b8a668ea38df27da65528,malicious,23,5,2,3,0,0,1,1,0,0,81,0.2866053581237793
https://eddimonster.com/wordp/theteam/planis/setStorage/app/,malicious,15,8,1,2,0,0,0,0,0,0,60,0.2366850227117538
http://utlm.org/onlineresources/twelveoxenbaptismalfont.htm,benign,8,4,1,2,0,0,1,0,1,0,59,0.1864203810691833
http://149908.bibigor.com/index,malicious,11,3,2,3,0,0,1,1,0,0,31,0.8026782870292664
